"state","Year","Deaths","Population","Crude_Rate","Age_Adjusted_Rate","Age_Adjusted_Rate_Lower_95__Conf","Age_Adjusted_Rate_Upper_95__Conf","ln_crude_mort_rate","Crude_Rate_Lower_95__Confidence","Crude_Rate_Upper_95__Confidence","Crude_Rate_Standard_Error","Age_Adjusted_Rate_Standard_Error","Medical_Cannabis_Law","unemployment","rxdmp_original","pmlaw_update","rxid_original","pmlaw_original","ln_age_mort_rate","rxdmp_update","rxid_update","low_thc","recreational_cannabis_law","comprehensive_medical_cannabis","ln_age_mort_rate2","unemployment2","TREAT","StateCode","dem_to_rep_ratio","Neighbor_TREAT","Neighbor_tot","Exposure_to_Neighbor_TREAT"
"Texas",2013,624,26448193,2.4,2.4,2.2,2.5,0.858377437,2.2,2.5,0.1,0.1,0,6.299804688,1,1,1,1,0.875468737,1,1,0,0,0,0.875468737,6.299804688,0,"TX",0.723903206302711,1,4,0.25
"Texas",2014,671,26956958,2.5,2.5,2.3,2.7,0.911942598,2.3,2.7,0.1,0.1,0,5.099609375,1,1,1,1,0.916290732,1,1,0,0,0,0.916290732,5.099609375,0,"TX",0.723903206302711,1,4,0.25
"Texas",2015,721,27469114,2.6,2.6,2.4,2.8,0.964991798,2.4,2.8,0.1,0.1,0.583561644,4.399414063,1,1,1,1,0.955511445,1,1,0.583561644,0,0,0.955511445,4.399414063,1,"TX",0.723903206302711,2,4,0.5
"Texas",2016,796,27862596,2.9,2.8,2.6,3,1.049728949,2.7,3.1,0.1,0.1,1,4.599609375,1,1,1,1,1.029619417,1,1,1,0,0,1.029619417,4.599609375,1,"TX",0.827711653693122,3,4,0.75
"Texas",2017,910,28304596,3.2,3.2,3,3.4,1.167835312,3,3.4,0.1,0.1,1,4.299804688,1,1,1,1,1.16315081,1,1,1,0,0,1.16315081,4.299804688,1,"TX",0.827711653693122,3,4,0.75
"Utah",1999,113,2203482,5.1,5.9,4.8,7,1.634763889,NA,NA,NA,NA,0,3.6,1,0,0,0,1.774952351,0,0,0,0,0,1.774952351,3.6,0,"UT",NA,0,6,0
"Utah",2000,136,2233169,6.1,6.6,5.5,7.8,1.80664814,NA,NA,NA,NA,0,3.4,1,0,0,0,1.887069649,0,0,0,0,0,1.887069649,3.4,0,"UT",0.394204187180642,0,6,0
"Utah",2001,133,2278712,5.8,6.7,5.5,7.8,1.764153664,NA,NA,NA,NA,0,4.4,1,0,0,0,1.902107526,0,0,0,0,0,1.902107526,4.4,0,"UT",0.394204187180642,2,6,0.333333333333333
"Utah",2002,179,2316256,7.7,8.5,7.2,9.7,2.044848624,NA,NA,NA,NA,0,5.8,1,0,0,0,2.140066164,0,0,0,0,0,2.140066164,5.8,0,"UT",0.394204187180642,2,6,0.333333333333333
"Utah",2003,231,2351467,9.8,10.7,9.3,12.2,2.284793229,NA,NA,NA,NA,0,5.7,1,0,0,0,2.370243742,0,0,0,0,0,2.370243742,5.7,0,"UT",0.394204187180642,2,6,0.333333333333333
"Utah",2004,242,2389039,10.1,10.9,9.5,12.4,2.31546144,NA,NA,NA,NA,0,5.1,1,0,0,0,2.388762789,0,0,0,0,0,2.388762789,5.1,0,"UT",0.363392703791533,2,6,0.333333333333333
"Utah",2005,289,2469585,11.7,12.6,11.1,14,2.459791475,NA,NA,NA,NA,0,4.1,1,0,0,0,2.533696814,0,0,0,0,0,2.533696814,4.1,0,"UT",0.363392703791533,2,6,0.333333333333333
"Utah",2006,305,2550063,12,12.7,11.2,14.1,2.481608619,NA,NA,NA,NA,0,2.9,1,0,0,0,2.541601994,1,0,0,0,0,2.541601994,2.9,0,"UT",0.363392703791533,2,6,0.333333333333333
"Utah",2007,324,2645330,12.2,13,11.5,14.4,2.505362602,NA,NA,NA,NA,0,2.7,1,0,0,0,2.564949358,1,0,0,0,0,2.564949358,2.7,0,"UT",0.363392703791533,3,6,0.5
"Utah",2008,304,2736424,11.1,11.8,10.4,13.1,2.40779065,NA,NA,NA,NA,0,3.7,1,0,0,0,2.468099532,1,0,0,0,0,2.468099532,3.7,0,"UT",0.549754207003003,3,6,0.5
"Utah",2009,333,2784572,12,13.1,11.7,14.6,2.481463216,NA,NA,NA,NA,0,7.1,1,0,0,0,2.57261223,1,0,0,0,0,2.57261223,7.1,0,"UT",0.549754207003003,3,6,0.5
"Utah",2010,299,2763885,10.8,11.5,10.1,12.8,2.381221182,NA,NA,NA,NA,0,7.7,1,0,0,0,2.442347035,1,0,0,0,0,2.442347035,7.7,0,"UT",0.549754207003003,4,6,0.666666666666667
"Utah",2011,357,2817222,12.7,13.7,12.2,15.1,2.539399396,11.4,14,0.7,0.7,0,6.69921875,1,0,0,0,2.617395833,1,0,0,0,0,2.617395833,6.69921875,0,"UT",0.549754207003003,4,6,0.666666666666667
"Utah",2012,404,2855287,14.1,15.4,13.9,17,2.649657422,12.8,15.5,0.7,0.8,0,5.399414063,1,0,0,0,2.734367509,1,0,0,0,0,2.734367509,5.399414063,0,"UT",0.340012152308939,4,6,0.666666666666667
"Utah",2013,412,2900872,14.2,15.2,13.7,16.7,2.653426875,12.8,15.6,0.7,0.8,0,4.599609375,1,0,0,0,2.721295428,1,0,0,0,0,2.721295428,4.599609375,0,"UT",0.340012152308939,4,6,0.666666666666667
"Utah",2014,431,2942902,14.6,15.9,14.4,17.5,2.684126828,13.3,16,0.7,0.8,0.501369863,3.799804688,1,0,0,0,2.766319109,1,0,0.501369863,0,0,2.766319109,3.799804688,1,"UT",0.340012152308939,4,6,0.666666666666667
"Utah",2015,423,2995919,14.1,15.1,13.7,16.6,2.647536057,12.8,15.5,0.7,0.7,1,3.599609375,1,0,0,0,2.714694744,1,0,1,0,0,2.714694744,3.599609375,1,"UT",0.340012152308939,5,6,0.833333333333333
"Utah",2016,395,3051217,12.9,14.1,12.7,15.5,2.560760145,11.7,14.2,0.7,0.7,1,3.399902344,1,0,0,0,2.646174797,1,0,1,0,0,2.646174797,3.399902344,1,"UT",0.602983904307,5,6,0.833333333333333
"Utah",2017,372,3101833,12,12.8,11.4,14.1,2.484315534,10.8,13.2,0.6,0.7,1,3.199707031,1,0,0,0,2.549445171,1,0,1,0,0,2.549445171,3.199707031,1,"UT",0.602983904307,5,6,0.833333333333333
"Vermont",1999,11,604683,NA,NA,0.9,3.2,0.598361105,NA,NA,NA,NA,0,2.9,0,0,0,0,0.717839793,0,0,0,0,0,0.717839793,2.9,0,"VT",NA,0,3,0
"Vermont",2000,16,608827,NA,NA,1.5,4.2,0.966224753,NA,NA,NA,NA,0,2.7,0,0,0,0,1.047318994,0,0,0,0,0,1.047318994,2.7,0,"VT",1.24418284283031,0,3,0
"Vermont",2001,25,612978,4.1,4,2.6,5.8,1.405716965,NA,NA,NA,NA,0,3.3,0,0,0,0,1.386294361,0,0,0,0,0,1.386294361,3.3,0,"VT",1.24418284283031,0,3,0
"Vermont",2002,29,616592,4.7,4.6,3.1,6.6,1.548258475,NA,NA,NA,NA,0,4,0,0,0,0,1.526056304,0,0,0,0,0,1.526056304,4,0,"VT",1.24418284283031,0,3,0
"Vermont",2003,44,619116,7.1,6.9,5,9.3,1.961067166,NA,NA,NA,NA,0,4.5,0,0,0,0,1.931521412,0,0,0,0,0,1.931521412,4.5,0,"VT",1.24418284283031,0,3,0
"Vermont",2004,35,621394,5.6,5.7,3.9,8,1.728552906,NA,NA,NA,NA,0.501369863,3.7,0,0,0,0,1.740466175,0,0,0,0,0.501369863,1.740466175,3.7,1,"VT",1.51895527314738,0,3,0
"Vermont",2005,33,623050,5.3,5.4,3.7,7.6,1.667050975,NA,NA,NA,NA,1,3.5,0,0,0,0,1.686398954,0,0,0,0,1,1.686398954,3.5,1,"VT",1.51895527314738,0,3,0
"Vermont",2006,56,623908,9,9.1,6.8,11.8,2.194518955,NA,NA,NA,NA,1,3.7,0,0,0,0,2.208274414,0,0,0,0,1,2.208274414,3.7,1,"VT",1.51895527314738,0,3,0
"Vermont",2007,49,621254,7.9,8.1,6,10.7,2.065250468,NA,NA,NA,NA,1,3.9,0,0,0,0,2.091864062,0,0,0,0,1,2.091864062,3.9,1,"VT",1.51895527314738,0,3,0
"Vermont",2008,52,621270,8.4,7.8,5.8,10.3,2.124648135,NA,NA,NA,NA,1,4.5,0,0,0,0,2.054123734,0,0,0,0,1,2.054123734,4.5,1,"VT",2.21534948572352,0,3,0
"Vermont",2009,35,621760,5.6,5.4,3.7,7.5,1.727964081,NA,NA,NA,NA,1,6.9,1,0,0,0,1.686398954,1,0,0,0,1,1.686398954,6.9,1,"VT",2.21534948572352,0,3,0
"Vermont",2010,41,625741,6.6,6.5,4.6,8.9,1.879805705,NA,NA,NA,NA,1,6.2,1,0,0,0,1.871802177,1,0,0,0,1,1.871802177,6.2,1,"VT",2.21534948572352,0,3,0
"Vermont",2011,47,626431,7.5,7.6,5.5,10.1,2.015279155,5.5,10,1.1,1.1,1,5.5,1,0,0,0,2.028148247,1,0,0,0,1,2.028148247,5.5,1,"VT",2.21534948572352,0,3,0
"Vermont",2012,45,626011,7.2,6.9,5,9.4,1.972464733,5.2,9.6,1.1,1.1,1,5,1,0,0,0,1.931521412,1,0,0,0,1,1.931521412,5,1,"VT",2.14933439772163,0,3,0
"Vermont",2013,56,626630,8.9,9.1,6.8,11.9,2.190165622,6.8,11.6,1.2,1.3,1,4.399414063,1,0,1,0,2.208274414,1,1,0,0,1,2.208274414,4.399414063,1,"VT",2.14933439772163,2,3,0.666666666666667
"Vermont",2014,42,626562,6.7,7,5,9.6,1.902592072,4.8,9.1,1,1.1,1,4,1,0,1,0,1.945910149,1,1,0,0,1,1.945910149,4,1,"VT",2.14933439772163,3,3,1
"Vermont",2015,57,626042,9.1,9.6,7.2,12.6,2.208803992,6.9,11.8,1.2,1.3,1,3.599609375,1,0,1,0,2.261763099,1,1,0,0,1,2.261763099,3.599609375,1,"VT",2.14933439772163,3,3,1
"Vermont",2016,80,624594,12.8,14.4,11.3,18,2.550094982,10.2,15.9,1.4,1.7,1,3.199707031,1,0,1,0,2.667228207,1,1,0,0,1,2.667228207,3.199707031,1,"VT",1.87244282733383,3,3,1
"Vermont",2017,105,623657,16.8,18.3,14.7,22,2.823529998,13.6,20.1,1.6,1.9,1,3,1,0,1,0,2.90690106,1,1,0,0,1,2.90690106,3,1,"VT",1.87244282733383,3,3,1
"Virginia",1999,136,7000174,1.9,1.9,1.6,2.2,0.664134787,NA,NA,NA,NA,0,2.7,0,0,1,0,0.641853886,0,1,0,0,0,0.641853886,2.7,0,"VA",NA,0,5,0
"Virginia",2000,159,7078515,2.2,2.2,1.8,2.5,0.809254969,NA,NA,NA,NA,0,2.3,0,0,1,0,0.78845736,0,1,0,0,0,0.78845736,2.3,0,"VA",0.84657350629177,0,5,0
"Virginia",2001,222,7196750,3.1,3,2.6,3.4,1.126462754,NA,NA,NA,NA,0,3.2,0,0,1,0,1.098612289,0,1,0,0,0,1.098612289,3.2,0,"VA",0.84657350629177,0,5,0
"Virginia",2002,252,7293542,3.5,3.3,2.9,3.7,1.239854695,NA,NA,NA,NA,0,4.2,0,0,1,0,1.193922469,0,1,0,0,0,1.193922469,4.2,0,"VA",0.84657350629177,0,5,0
"Virginia",2003,262,7386330,3.5,3.5,3,3.9,1.266128416,NA,NA,NA,NA,0,4.1,0,0,1,0,1.252762969,0,1,0,0,0,1.252762969,4.1,0,"VA",0.84657350629177,0,5,0
"Virginia",2004,307,7459827,4.1,4,3.6,4.5,1.414730431,NA,NA,NA,NA,0,3.7,0,0,1,0,1.386294361,0,1,0,0,0,1.386294361,3.7,0,"VA",0.847278240190942,0,5,0
"Virginia",2005,278,7567465,3.7,3.6,3.2,4,1.301177884,NA,NA,NA,NA,0,3.5,0,0,1,0,1.280933846,0,1,0,0,0,1.280933846,3.5,0,"VA",0.847278240190942,0,5,0
"Virginia",2006,308,7642884,4,4,3.5,4.4,1.393739671,NA,NA,NA,NA,0,3,1,0,1,0,1.386294361,1,1,0,0,0,1.386294361,3,0,"VA",0.847278240190942,0,5,0
"Virginia",2007,376,7712091,4.9,4.8,4.3,5.3,1.584214693,NA,NA,NA,NA,0,3,1,0,1,0,1.568615918,1,1,0,0,0,1.568615918,3,0,"VA",0.847278240190942,0,5,0
"Virginia",2008,398,7769089,5.1,5.1,4.6,5.6,1.633714001,NA,NA,NA,NA,0,4,1,0,1,0,1.62924054,1,1,0,0,0,1.62924054,4,0,"VA",1.13595728708033,0,5,0
"Virginia",2009,363,7882590,4.6,4.6,4.1,5.1,1.527161211,NA,NA,NA,NA,0,6.8,1,0,1,0,1.526056304,1,1,0,0,0,1.526056304,6.8,0,"VA",1.13595728708033,0,5,0
"Virginia",2010,340,8001024,4.2,4.2,3.7,4.6,1.446790991,NA,NA,NA,NA,0,6.9,1,0,1,0,1.435084525,1,1,0,0,0,1.435084525,6.9,0,"VA",1.13595728708033,0,5,0
"Virginia",2011,476,8096604,5.9,5.8,5.3,6.4,1.771388047,5.4,6.4,0.3,0.3,0,6.599609375,1,0,1,0,1.757857918,1,1,0,0,0,1.757857918,6.599609375,0,"VA",1.13595728708033,0,5,0
"Virginia",2012,409,8185867,5,5,4.5,5.5,1.608720932,4.5,5.5,0.2,0.2,0,6.099609375,1,0,1,0,1.609437912,1,1,0,0,0,1.609437912,6.099609375,0,"VA",1.08191835270027,0,5,0
"Virginia",2013,453,8260405,5.5,5.4,4.9,5.9,1.701833415,5,6,0.3,0.3,0,5.69921875,1,0,1,0,1.686398954,1,1,0,0,0,1.686398954,5.69921875,0,"VA",1.08191835270027,0,5,0
"Virginia",2014,527,8326289,6.3,6.3,5.7,6.8,1.845197597,5.8,6.9,0.3,0.3,0,5.19921875,1,0,1,0,1.840549633,1,1,0,0,0,1.840549633,5.19921875,0,"VA",1.08191835270027,4,5,0.8
"Virginia",2015,548,8382993,6.5,6.6,6,7.1,1.877485183,6,7.1,0.3,0.3,0.501369863,4.5,1,0,1,0,1.887069649,1,1,0.501369863,0,0,1.887069649,4.5,1,"VA",1.08191835270027,4,5,0.8
"Virginia",2016,921,8411808,10.9,11,10.3,11.8,2.39323851,10.2,11.7,0.4,0.4,1,4.099609375,1,0,1,0,2.397895273,1,1,1,0,0,2.397895273,4.099609375,1,"VA",1.11982866924789,4,5,0.8
"Virginia",2017,1064,8470020,12.6,12.7,11.9,13.5,2.530672707,11.8,13.3,0.4,0.4,1,3.799804688,1,0,1,0,2.541601994,1,1,1,0,0,2.541601994,3.799804688,1,"VA",1.11982866924789,5,5,1
"Washington",1999,160,5842564,2.7,2.7,2.3,3.1,1.007418981,NA,NA,NA,NA,1,4.8,0,0,0,0,0.993251773,0,0,0,0,1,0.993251773,4.8,1,"WA",NA,2,3,0.666666666666667
"Washington",2000,171,5894121,2.9,2.8,2.4,3.3,1.06512305,NA,NA,NA,NA,1,5,0,0,0,0,1.029619417,0,0,0,0,1,1.029619417,5,1,"WA",1.12516232829274,2,3,0.666666666666667
"Washington",2001,209,5993390,3.5,3.4,2.9,3.8,1.249091964,NA,NA,NA,NA,1,6.2,0,0,0,0,1.223775432,0,0,0,0,1,1.223775432,6.2,1,"WA",1.12516232829274,2,3,0.666666666666667
"Washington",2002,289,6068996,4.8,4.6,4.1,5.2,1.560648407,NA,NA,NA,NA,1,7.3,0,0,0,0,1.526056304,0,0,0,0,1,1.526056304,7.3,1,"WA",1.12516232829274,2,3,0.666666666666667
"Washington",2003,316,6131445,5.2,5,4.4,5.5,1.639726673,NA,NA,NA,NA,1,7.4,0,0,0,0,1.609437912,0,0,0,0,1,1.609437912,7.4,1,"WA",1.12516232829274,2,3,0.666666666666667
"Washington",2004,444,6203788,7.2,6.9,6.3,7.6,1.968079396,NA,NA,NA,NA,1,6.2,0,0,0,0,1.931521412,0,0,0,0,1,1.931521412,6.2,1,"WA",1.15733615144219,2,3,0.666666666666667
"Washington",2005,489,6287759,7.8,7.4,6.8,8.1,2.051172669,NA,NA,NA,NA,1,5.5,0,0,0,0,2.00148,0,0,0,0,1,2.00148,5.5,1,"WA",1.15733615144219,2,3,0.666666666666667
"Washington",2006,547,6395798,8.6,8.2,7.5,8.9,2.146222497,NA,NA,NA,NA,1,4.9,0,0,0,0,2.104134154,0,0,0,0,1,2.104134154,4.9,1,"WA",1.15733615144219,2,3,0.666666666666667
"Washington",2007,511,6468424,7.9,7.5,6.9,8.2,2.066852004,NA,NA,NA,NA,1,4.6,0,0,0,0,2.014903021,0,0,0,0,1,2.014903021,4.6,1,"WA",1.15733615144219,2,3,0.666666666666667
"Washington",2008,566,6549224,8.6,8.2,7.5,8.9,2.156662416,NA,NA,NA,NA,1,5.5,0,0,0,0,2.104134154,0,0,0,0,1,2.104134154,5.5,1,"WA",1.42436154426887,2,3,0.666666666666667
"Washington",2009,576,6664195,8.6,8.3,7.6,9,2.156773402,NA,NA,NA,NA,1,9.3,0,0,0,0,2.116255515,0,0,0,0,1,2.116255515,9.3,1,"WA",1.42436154426887,2,3,0.666666666666667
"Washington",2010,518,6724540,7.7,7.3,6.7,8,2.041626628,NA,NA,NA,NA,1,9.6,0,0,0,0,1.987874348,0,0,0,0,1,1.987874348,9.6,1,"WA",1.42436154426887,2,3,0.666666666666667
"Washington",2011,545,6830038,8,7.6,7,8.3,2.076870464,7.3,8.6,0.3,0.3,1,9.298828125,0,0,0,0,2.028148247,0,0,0,0,1,2.028148247,9.298828125,1,"WA",1.42436154426887,2,3,0.666666666666667
"Washington",2012,509,6897012,7.4,7.1,6.4,7.7,1.998774649,6.7,8,0.3,0.3,1,8.099609375,1,0,0,0,1.960094784,1,0,0,0.068493151,0.931506849,1.960094784,8.099609375,1,"WA",1.36006570230965,2,3,0.666666666666667
"Washington",2013,437,6971406,6.3,6,5.4,6.6,1.835531176,5.7,6.9,0.3,0.3,1,7,1,0,0,0,1.791759469,1,0,0,1,0,1.791759469,7,1,"WA",1.36006570230965,2,3,0.666666666666667
"Washington",2014,413,7061530,5.8,5.5,5,6,1.766200758,5.3,6.4,0.3,0.3,1,6.099609375,1,0,0,0,1.704748092,1,0,0,1,0,1.704748092,6.099609375,1,"WA",1.36006570230965,2,3,0.666666666666667
"Washington",2015,400,7170351,5.6,5.3,4.7,5.8,1.718924847,5,6.1,0.3,0.3,1,5.69921875,1,0,0,0,1.667706821,1,0,0,1,0,1.667706821,5.69921875,1,"WA",1.36006570230965,2,3,0.666666666666667
"Washington",2016,452,7288000,6.2,5.8,5.3,6.4,1.824867927,5.6,6.8,0.3,0.3,1,5.299804688,1,0,0,0,1.757857918,1,0,0,1,0,1.757857918,5.299804688,1,"WA",1.42641479782639,2,3,0.666666666666667
"Washington",2017,457,7405743,6.2,5.9,5.3,6.4,1.819842518,5.6,6.7,0.3,0.3,1,4.799804688,1,0,0,0,1.774952351,1,0,0,1,0,1.774952351,4.799804688,1,"WA",1.42641479782639,2,3,0.666666666666667
"West Virginia",1999,27,1811799,1.5,1.5,1,2.2,0.398931499,NA,NA,NA,NA,0,6.3,0,0,0,0,0.405465108,0,0,0,0,0,0.405465108,6.3,0,"WV",NA,0,5,0
"West Virginia",2000,37,1808344,2,2.1,1.5,2.9,0.71592131,NA,NA,NA,NA,0,5.5,0,0,0,0,0.741937345,0,0,0,0,0,0.741937345,5.5,0,"WV",0.878213834608812,0,5,0
"West Virginia",2001,131,1800975,7.3,7.4,6.2,8.7,1.984284045,NA,NA,NA,NA,0,5.2,0,0,0,0,2.00148,0,0,0,0,0,2.00148,5.2,0,"WV",0.878213834608812,0,5,0
"West Virginia",2002,169,1801873,9.4,9.5,8.1,11,2.238486943,NA,NA,NA,NA,0,5.9,0,0,0,0,2.251291799,0,0,0,0,0,2.251291799,5.9,0,"WV",0.878213834608812,0,5,0
"West Virginia",2003,190,1810357,10.5,11,9.5,12.6,2.350914916,NA,NA,NA,NA,0,6,0,0,0,0,2.397895273,0,0,0,0,0,2.397895273,6,0,"WV",0.878213834608812,0,5,0
"West Virginia",2004,240,1815354,13.2,13.5,11.8,15.2,2.58177334,NA,NA,NA,NA,0,5.3,0,0,0,0,2.602689685,0,0,0,0,0,2.602689685,5.3,0,"WV",0.770962106008736,0,5,0
"West Virginia",2005,137,1816856,7.5,7.9,6.6,9.3,2.020288298,NA,NA,NA,NA,0,4.9,0,0,1,0,2.06686276,0,1,0,0,0,2.06686276,4.9,0,"WV",0.770962106008736,0,5,0
"West Virginia",2006,275,1818470,15.1,15.5,13.6,17.3,2.716190517,NA,NA,NA,NA,0,4.5,0,0,1,0,2.740840024,0,1,0,0,0,2.740840024,4.5,0,"WV",0.770962106008736,0,5,0
"West Virginia",2007,317,1812035,17.5,18.1,16.1,20.1,2.861866158,NA,NA,NA,NA,0,4.2,0,0,1,0,2.895911938,0,1,0,0,0,2.895911938,4.2,0,"WV",0.770962106008736,0,5,0
"West Virginia",2008,340,1814468,18.7,19.3,17.2,21.3,2.930568213,NA,NA,NA,NA,0,4.2,0,0,1,0,2.960105096,0,1,0,0,0,2.960105096,4.2,0,"WV",0.764485515742227,0,5,0
"West Virginia",2009,158,1819777,8.7,9,7.5,10.4,2.161295974,NA,NA,NA,NA,0,7.7,0,0,1,0,2.197224577,0,1,0,0,0,2.197224577,7.7,0,"WV",0.764485515742227,0,5,0
"West Virginia",2010,430,1852994,23.2,24.4,22,26.7,3.144397406,NA,NA,NA,NA,0,9.1,0,0,1,0,3.194583132,0,1,0,0,0,3.194583132,9.1,0,"WV",0.764485515742227,0,5,0
"West Virginia",2011,524,1855364,28.2,30,27.4,32.6,3.340825688,25.8,30.7,1.2,1.3,0,8.099609375,0,0,1,0,3.401197382,0,1,0,0,0,3.401197382,8.099609375,0,"WV",0.764485515742227,0,5,0
"West Virginia",2012,431,1855413,23.2,24.8,22.4,27.2,3.145415684,21,25.4,1.1,1.2,0,7.5,0,1,1,1,3.210843653,0,1,0,0,0,3.210843653,7.5,0,"WV",0.570492392046067,0,5,0
"West Virginia",2013,413,1854304,22.3,23.3,21,25.7,3.103353077,20.1,24.4,1.1,1.2,0,6.799804688,0.668493151,1,1,1,3.148453361,1,1,0,0,0,3.148453361,6.799804688,0,"WV",0.570492392046067,0,5,0
"West Virginia",2014,437,1850326,23.6,24.7,22.3,27,3.161986262,21.4,25.8,1.1,1.2,0,6.599609375,1,1,1,1,3.206803244,1,1,0,0,0,3.206803244,6.599609375,0,"WV",0.570492392046067,2,5,0.4
"West Virginia",2015,511,1844128,27.7,28.9,26.3,31.4,3.32177796,25.3,30.1,1.2,1.3,0,6.69921875,1,1,1,1,3.363841595,1,1,0,0,0,3.363841595,6.69921875,0,"WV",0.570492392046067,3,5,0.6
"West Virginia",2016,640,1831102,35,37.7,34.7,40.7,3.553965112,32.2,37.7,1.4,1.5,0,6.099609375,1,1,1,1,3.629660095,1,1,0,0,0,3.629660095,6.099609375,0,"WV",0.385789104789618,5,5,1
"West Virginia",2017,794,1815857,43.7,47.1,43.8,50.5,3.777940836,40.7,46.8,1.6,1.7,0.490410959,5.19921875,1,1,1,1,3.852273001,1,1,0,0,0.490410959,3.852273001,5.19921875,1,"WV",0.385789104789618,5,5,1
"Wisconsin",1999,60,5332666,1.1,1.1,0.9,1.4,0.117908169,NA,NA,NA,NA,0,3.1,0,0,0,0,0.09531018,0,0,0,0,0,0.09531018,3.1,0,"WI",NA,0,4,0
"Wisconsin",2000,80,5363675,1.5,1.5,1.2,1.8,0.399792167,NA,NA,NA,NA,0,3.4,0,0,0,0,0.405465108,0,0,0,0,0,0.405465108,3.4,0,"WI",1.00461334913144,0,4,0
"Wisconsin",2001,109,5405947,2,2,1.6,2.4,0.701263145,NA,NA,NA,NA,0,4.4,0,0,0,0,0.693147181,0,0,0,0,0,0.693147181,4.4,0,"WI",1.00461334913144,0,4,0
"Wisconsin",2002,144,5441196,2.6,2.6,2.2,3.1,0.973229317,NA,NA,NA,NA,0,5.3,0,0,0,0,0.955511445,0,0,0,0,0,0.955511445,5.3,0,"WI",1.00461334913144,0,4,0
"Wisconsin",2003,169,5472299,3.1,3.1,2.6,3.6,1.127614801,NA,NA,NA,NA,0,5.6,0,0,0,0,1.131402112,0,0,0,0,0,1.131402112,5.6,0,"WI",1.00461334913144,0,4,0
"Wisconsin",2004,189,5509026,3.4,3.4,2.9,3.9,1.232774084,NA,NA,NA,NA,0,5,0,0,0,0,1.223775432,0,0,0,0,0,1.223775432,5,0,"WI",1.0077016751008,0,4,0
"Wisconsin",2005,239,5536201,4.3,4.3,3.7,4.8,1.462569934,NA,NA,NA,NA,0,4.8,0,0,0,0,1.458615023,0,0,0,0,0,1.458615023,4.8,0,"WI",1.0077016751008,0,4,0
"Wisconsin",2006,296,5556506,5.3,5.3,4.7,5.9,1.672804868,NA,NA,NA,NA,0,4.7,0,0,0,0,1.667706821,0,0,0,0,0,1.667706821,4.7,0,"WI",1.0077016751008,0,4,0
"Wisconsin",2007,329,5601640,5.9,5.9,5.2,6.5,1.770413246,NA,NA,NA,NA,0,4.8,0,0,0,0,1.774952351,0,0,0,0,0,1.774952351,4.8,0,"WI",1.0077016751008,0,4,0
"Wisconsin",2008,303,5627967,5.4,5.3,4.7,5.9,1.683399437,NA,NA,NA,NA,0,4.9,0,0,0,0,1.667706821,0,0,0,0,0,1.667706821,4.9,0,"WI",1.3285965622433,1,4,0.25
"Wisconsin",2009,316,5654774,5.6,5.4,4.8,6,1.720656977,NA,NA,NA,NA,0,8.7,0,0,0,0,1.686398954,0,0,0,0,0,1.686398954,8.7,0,"WI",1.3285965622433,1,4,0.25
"Wisconsin",2010,323,5686986,5.7,5.6,5,6.3,1.736886824,NA,NA,NA,NA,0,8.3,0,0,0,0,1.722766598,0,0,0,0,0,1.722766598,8.3,0,"WI",1.3285965622433,1,4,0.25
"Wisconsin",2011,328,5711767,5.7,5.6,5,6.2,1.747900083,5.1,6.4,0.3,0.3,0,7.799804688,0,0,0,0,1.722766598,0,0,0,0,0,1.722766598,7.799804688,0,"WI",1.3285965622433,1,4,0.25
"Wisconsin",2012,305,5726398,5.3,5.3,4.7,5.9,1.672639972,4.7,5.9,0.3,0.3,0,7,0,0,0,0,1.667706821,0,0,0,0,0,1.667706821,7,0,"WI",1.14884766890201,1,4,0.25
"Wisconsin",2013,385,5742713,6.7,6.7,6,7.4,1.902726495,6,7.4,0.3,0.3,0,6.69921875,1,0,0,0,1.902107526,1,0,0,0,0,1.902107526,6.69921875,0,"WI",1.14884766890201,1,4,0.25
"Wisconsin",2014,394,5757564,6.8,6.9,6.2,7.6,1.923251348,6.2,7.5,0.3,0.4,0.715068493,5.399414063,1,0,0,0,1.931521412,1,1,0.715068493,0,0,1.931521412,5.399414063,1,"WI",1.14884766890201,4,4,1
"Wisconsin",2015,385,5771337,6.7,6.8,6.1,7.5,1.897754472,6,7.3,0.3,0.4,1,4.5,1,0,0,0,1.916922612,1,1,1,0,0,1.916922612,4.5,1,"WI",1.14884766890201,4,4,1
"Wisconsin",2016,594,5778708,10.3,10.7,9.8,11.5,2.330114098,9.5,11.1,0.4,0.4,1,4,1,1,0,1,2.370243742,1,1,1,0,0,2.370243742,4,1,"WI",0.983896072455925,4,4,1
"Wisconsin",2017,705,5795483,12.2,12.7,11.8,13.7,2.498533889,11.3,13.1,0.5,0.5,1,3.299804688,1,1,0,1,2.541601994,1,1,1,0,0,2.541601994,3.299804688,1,"WI",0.983896072455925,4,4,1
"Wyoming",1999,NA,491780,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.9,0,0,0,0,NA,0,0,0,0,0,0.460067122094844,4.9,0,"WY",NA,0,6,0
"Wyoming",2000,NA,493782,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.8,0,0,0,0,NA,0,0,0,0,0,0.532132867581741,3.8,0,"WY",0.408801800644826,0,6,0
